id;status;md5;etag;size;content-type;date;title;filename;url;report_fname
110a76ae-f305-4ec6-a2d2-0363a3e93419;200;a282513bd2868c906c0b879958c8c147;"""A282513BD2868C906C0B879958C8C147""";1025185;application/pdf;20180329;Chessmaster Adds Updated Tools to Its Arsenal;ChessMaster.pdf;https://samples.vx-underground.org/APTs/2018/2018.03.29 - Chessmaster Adds Updated Tools to Its Arsenal/Paper/ChessMaster.pdf;20180329_110a76ae-f305-4ec6-a2d2-0363a3e93419
e9fd360c-f3d7-4b75-a6fa-84b7b64531f5;200;25d636dca8efe552f68f4235a258a3d8;"""25D636DCA8EFE552F68F4235A258A3D8""";549028;application/pdf;20180331;NavRAT Uses US-North Korea Summit As Decoy For Attacks In South Korea;NavRAT.pdf;https://samples.vx-underground.org/APTs/2018/2018.03.31 - NavRAT Uses US-North Korea Summit As Decoy For Attacks In South Korea/Paper/NavRAT.pdf;20180331_e9fd360c-f3d7-4b75-a6fa-84b7b64531f5
b219fe74-b059-429c-9bbc-5e34c1ebde46;200;042bb1f7aaffd9a8d29418e4b8495e31;"""042BB1F7AAFFD9A8D29418E4B8495E31""";1225682;application/pdf;20180404;New MacOS Backdoor Linked to OceanLotus Found;Oceanlotus.pdf;https://samples.vx-underground.org/APTs/2018/2018.04.04 - New MacOS Backdoor Linked to OceanLotus Found/Paper/Oceanlotus.pdf;20180404_b219fe74-b059-429c-9bbc-5e34c1ebde46
9b98cf5a-318b-4973-b111-20476daaf208;200;a3554773579e5882530017f8a5903c7e;"""A3554773579E5882530017F8A5903C7E""";1351933;application/pdf;20180412;Operation Parliament;Operation Parliament.pdf;https://samples.vx-underground.org/APTs/2018/2018.04.12 - Operation Parliament/Paper/Operation Parliament.pdf;20180412_9b98cf5a-318b-4973-b111-20476daaf208
a6720907-0425-42bf-9146-42f6018dd5c8;200;87c3edb10b294801210e32a951f3f540;"""87C3EDB10B294801210E32A951F3F540""";307533;application/pdf;20180417;Iron Tiger Gh0St Rat Variant;Iron Tiger Gh0st RAT Variant.pdf;https://samples.vx-underground.org/APTs/2018/2018.04.17 - Iron Tiger Gh0St Rat Variant/Paper/Iron Tiger Gh0st RAT Variant.pdf;20180417_a6720907-0425-42bf-9146-42f6018dd5c8
173c3a09-2643-4c9f-a26c-8010de395a7f;200;952c479bfba3967e77cc8e00e916eae1;"""952C479BFBA3967E77CC8E00E916EAE1""";1328928;application/pdf;20180423;APT10 Hogfish targets Japan with RedLeaves;Hogfish.pdf;https://samples.vx-underground.org/APTs/2018/2018.04.23 - APT10 Hogfish targets Japan with RedLeaves/Paper/Hogfish.pdf;20180423_173c3a09-2643-4c9f-a26c-8010de395a7f
1b0958e6-bbf6-4a59-b294-a18126966452;200;9859b68cdc632bbeb0ee4f39f97a89f4;"""9859B68CDC632BBEB0EE4F39F97A89F4""";693159;application/pdf;20180423;Energetic Bear - attacks on servers;energetic bear.pdf;https://samples.vx-underground.org/APTs/2018/2018.04.23 - Energetic Bear -  attacks on servers/Paper/energetic bear.pdf;20180423_1b0958e6-bbf6-4a59-b294-a18126966452
d6fd2e1f-2afc-4554-8b39-33d504504066;200;f61b99a958ab243a4e76aebad002dc99;"""F61B99A958AB243A4E76AEBAD002DC99""";636230;application/pdf;20180423;Orangeworm;orangeworm.pdf;https://samples.vx-underground.org/APTs/2018/2018.04.23 - Orangeworm/Paper/orangeworm.pdf;20180423_d6fd2e1f-2afc-4554-8b39-33d504504066
e358b4bf-6f6f-49cd-855e-a5f7a0483ba4;200;3e2f030914d67868ec4b595eef9bfd02;"""3E2F030914D67868EC4B595EEF9BFD02""";688059;application/pdf;20180424;Analyzing Operation GhostSecret - Attack Seeks to Steal Data Worldwide;operation ghostsecret.pdf;https://samples.vx-underground.org/APTs/2018/2018.04.24 - Analyzing Operation GhostSecret - Attack Seeks to Steal Data Worldwide/Paper/operation ghostsecret.pdf;20180424_e358b4bf-6f6f-49cd-855e-a5f7a0483ba4
b6f77409-18e7-4e47-807c-98cf127ebc01;200;2d2142a996e1fa12b19e1976ab321437;"""2D2142A996E1FA12B19E1976AB321437""";2063110;application/pdf;20180424;Metamorfo Campaign - Targeting Brazilian Users;metamorfo campaign.pdf;https://samples.vx-underground.org/APTs/2018/2018.04.24 - Metamorfo Campaign - Targeting Brazilian Users/Paper/metamorfo campaign.pdf;20180424_b6f77409-18e7-4e47-807c-98cf127ebc01
79e2ce6f-9a90-4834-833c-fb89fd436c05;200;4537ba3a5b1b0c1460c3b5ca9c07a70a;"""4537BA3A5B1B0C1460C3B5CA9C07A70A""";889115;application/pdf;20180424;Sednit;sednit.pdf;https://samples.vx-underground.org/APTs/2018/2018.04.24 - Sednit/Paper/sednit.pdf;20180424_79e2ce6f-9a90-4834-833c-fb89fd436c05
2eecc4fe-f7a1-4746-8dc3-f4af0864ad2d;200;4c4e367447831a6eb6aefc63bd32a94b;"""4C4E367447831A6EB6AEFC63BD32A94B""";678548;application/pdf;20180426;GravityRAT - The Two-Year Evolution Of An APT Targeting India;GravityRAT.pdf;https://samples.vx-underground.org/APTs/2018/2018.04.26 - GravityRAT - The Two-Year Evolution Of An APT Targeting India/Paper/GravityRAT.pdf;20180426_2eecc4fe-f7a1-4746-8dc3-f4af0864ad2d
040d2f1d-e20a-43d7-ab70-e3f4bba8eb7d;200;c691c59667a58941f7cb2ff78887f84f;"""C691C59667A58941F7CB2FF78887F84F""";1802642;application/pdf;20180427;Ocean Lotus;Ocean Lotus.pdf;https://samples.vx-underground.org/APTs/2018/2018.04.27 - Ocean Lotus/Paper/Ocean Lotus.pdf;20180427_040d2f1d-e20a-43d7-ab70-e3f4bba8eb7d
5687af26-68ed-4806-87fa-c1d48beeb2e6;200;ad463d7b30d675e6fd9382ac495b9dca;"""AD463D7B30D675E6FD9382AC495B9DCA""";940178;application/pdf;20180503;Analysis of Red Eyes Hacking Group;Red eyes hacking group.pdf;https://samples.vx-underground.org/APTs/2018/2018.05.03 - Analysis of Red Eyes Hacking Group/Paper/Red eyes hacking group.pdf;20180503_5687af26-68ed-4806-87fa-c1d48beeb2e6
8cd5ac23-7bf5-419f-a7fc-2511f21f00f6;200;d708f28836a56b15dbc0a821b09c4a6a;"""D708F28836A56B15DBC0A821B09C4A6A""";723328;application/pdf;20180503;Burning Umbrella Intelligence Report;Burning Umbrella.pdf;https://samples.vx-underground.org/APTs/2018/2018.05.03 - Burning Umbrella Intelligence Report/Paper/Burning Umbrella.pdf;20180503_8cd5ac23-7bf5-419f-a7fc-2511f21f00f6
b7ff4176-cc14-4ff8-8f45-d73d0a72c274;200;cefb34bc7ae8878a315578a07921dbb9;"""CEFB34BC7AE8878A315578A07921DBB9""";2664994;application/pdf;20180503;ZoopPark - Who's Who in the Zoo;ZooPark.pdf;https://samples.vx-underground.org/APTs/2018/2018.05.03 - ZoopPark - Who's Who in the Zoo/Paper/ZooPark.pdf;20180503_b7ff4176-cc14-4ff8-8f45-d73d0a72c274
123683e1-0605-4010-b36f-a5129a03d8df;200;5953e6c975e2042456bb0ce634338928;"""5953E6C975E2042456BB0CE634338928""";343172;application/pdf;20180503;ZoopPark - Who's Who in the Zoo;whos who in the zoo.pdf;https://samples.vx-underground.org/APTs/2018/2018.05.03 - ZoopPark - Who's Who in the Zoo/Paper/whos who in the zoo.pdf;20180503_123683e1-0605-4010-b36f-a5129a03d8df
2a4be956-b0f6-45a6-932c-c3a2622365ff;200;c535fe3c1b9e7485ff2a5fa8766d741b;"""C535FE3C1B9E7485FF2A5FA8766D741B""";863397;application/pdf;20180509;Analysis of CVE-2018-8174;cve-2018-8174.pdf;https://samples.vx-underground.org/APTs/2018/2018.05.09 - Analysis of CVE-2018-8174/Paper/cve-2018-8174.pdf;20180509_2a4be956-b0f6-45a6-932c-c3a2622365ff
9e764189-e693-4b21-a2ea-46933135e95c;200;4317485c67d8630bad1bb072924ad7b3;"""4317485C67D8630BAD1BB072924AD7B3""";2416433;application/pdf;20180509;Iran's Hacker Hiearchy Exposed;Iran's hacker hiearchy exposed.pdf;https://samples.vx-underground.org/APTs/2018/2018.05.09 - Iran's Hacker Hiearchy Exposed/Paper/Iran's hacker hiearchy exposed.pdf;20180509_9e764189-e693-4b21-a2ea-46933135e95c
a59234e8-dabc-4ae3-bc31-51476ebd14bc;200;9c06ff24f5626b0a638141e31a9d7218;"""9C06FF24F5626B0A638141E31A9D7218""";298611;application/pdf;20180522;The Destruction of APT3;the destruction of APT3.pdf;https://samples.vx-underground.org/APTs/2018/2018.05.22 - The Destruction of APT3/Paper/the destruction of APT3.pdf;20180522_a59234e8-dabc-4ae3-bc31-51476ebd14bc
b17b56d2-6cc7-45bc-b163-e89b126d3358;200;2049e147d110492cbdfe162715f92708;"""2049E147D110492CBDFE162715F92708""";447015;application/pdf;20180522;Turla Mosquito;turla mosquito.pdf;https://samples.vx-underground.org/APTs/2018/2018.05.22 - Turla Mosquito/Paper/turla mosquito.pdf;20180522_b17b56d2-6cc7-45bc-b163-e89b126d3358
0a55a38a-1c57-41cf-9e35-dce081a0f1af;200;a858638032f387cf8c6298024788c4f1;"""A858638032F387CF8C6298024788C4F1""";893831;application/pdf;20180523;Confucius Update - New Tools and Techniques, FurtherConnections with Patchwork;Confucius.pdf;https://samples.vx-underground.org/APTs/2018/2018.05.23 - Confucius Update - New Tools and Techniques, FurtherConnections with Patchwork/Paper/Confucius.pdf;20180523_0a55a38a-1c57-41cf-9e35-dce081a0f1af
a92f1f81-d619-4964-855f-1259d48f19ff;200;86077bd6ae3b44e98f543361bc7c6302;"""86077BD6AE3B44E98F543361BC7C6302""";453624;application/pdf;20180523;New VPNFilter malware targets at least 500K networking devices worldwide;VPNFilter.pdf;https://samples.vx-underground.org/APTs/2018/2018.05.23 - New VPNFilter malware targets at least 500K networking devices worldwide/Paper/VPNFilter.pdf;20180523_a92f1f81-d619-4964-855f-1259d48f19ff
931c2655-a96f-4ac0-9c46-492b314253ed;200;fd7575ddb18cc027b874d0d77e676296;"""FD7575DDB18CC027B874D0D77E676296""";1703071;application/pdf;20180529;Iron Cybercrime Group Under The Scope;Iron.pdf;https://samples.vx-underground.org/APTs/2018/2018.05.29 - Iron Cybercrime Group Under The Scope/Paper/Iron.pdf;20180529_931c2655-a96f-4ac0-9c46-492b314253ed
e4b7eeec-829f-49d7-a547-20687e3e0feb;200;4d6df53e0041d1d38ff85bd2be1f7641;"""4D6DF53E0041D1D38FF85BD2BE1F7641""";2477324;application/pdf;20180606;Operation Prowli;operation prowli.pdf;https://samples.vx-underground.org/APTs/2018/2018.06.06 - Operation Prowli/Paper/operation prowli.pdf;20180606_e4b7eeec-829f-49d7-a547-20687e3e0feb
af475cba-9861-4dfc-96fa-5916a1fa4146;200;c1d51f4111f7c04b4c13e70e65b8ef23;"""C1D51F4111F7C04B4C13E70E65B8EF23""";418561;application/pdf;20180606;Sofacy Group’s Parallel Attacks;Sofacy.pdf;https://samples.vx-underground.org/APTs/2018/2018.06.06 - Sofacy Group’s Parallel Attacks/Paper/Sofacy.pdf;20180606_af475cba-9861-4dfc-96fa-5916a1fa4146
97714b97-03a6-4686-8495-5e3bef03371d;200;8a74218baaf1e803c713d287bb00c5b5;"""8A74218BAAF1E803C713D287BB00C5B5""";402338;application/pdf;20180606;VPNFilter exploits endpoints, targets;vpnfilter.pdf;https://samples.vx-underground.org/APTs/2018/2018.06.06 - VPNFilter exploits endpoints, targets/Paper/vpnfilter.pdf;20180606_97714b97-03a6-4686-8495-5e3bef03371d
e4295bac-2a7e-48d1-b5ea-6c48c2eca610;200;f5427c8627e85138e40cab7bc4eeef0b;"""F5427C8627E85138E40CAB7BC4EEEF0B""";1554285;application/pdf;20180607;A Totally Tubular Treatise on TRITON and TriStation;totally tubular treatise on triton and tristation.pdf;https://samples.vx-underground.org/APTs/2018/2018.06.07 - A Totally Tubular Treatise on TRITON and TriStation/Paper/totally tubular treatise on triton and tristation.pdf;20180607_e4295bac-2a7e-48d1-b5ea-6c48c2eca610
e90a4724-4c8e-4d92-8817-761a4c9bccd2;200;d688f35b8c97401e2cdb3b0903ac6a2d;"""D688F35B8C97401E2CDB3B0903AC6A2D""";1373395;application/pdf;20180607;Adobe Flash Zero Day Targeted Attack;adobe flash zero day targeted attack.pdf;https://samples.vx-underground.org/APTs/2018/2018.06.07 - Adobe Flash Zero Day Targeted Attack/Paper/adobe flash zero day targeted attack.pdf;20180607_e90a4724-4c8e-4d92-8817-761a4c9bccd2
09e909a2-8f05-4e85-922e-5318e3f5601f;200;6b6f2df5674196101bcac66c8f51bba0;"""6B6F2DF5674196101BCAC66C8F51BBA0""";1463668;application/pdf;20180607;Patchwork APT Group Targets US Think Tanks;Patchwork.pdf;https://samples.vx-underground.org/APTs/2018/2018.06.07 - Patchwork APT Group Targets US Think Tanks/Paper/Patchwork.pdf;20180607_09e909a2-8f05-4e85-922e-5318e3f5601f
8f14d962-bc37-48b5-87a8-c96a962a95a5;200;d9b4146d39340bcf1c3e7c0a44688877;"""D9B4146D39340BCF1C3E7C0A44688877""";367003;application/pdf;20180613;LuckyMouse hits national data center to organize country-level waterholing campaign;luckymouse.pdf;https://samples.vx-underground.org/APTs/2018/2018.06.13 - LuckyMouse hits national data center to organize country-level waterholing campaign/Paper/luckymouse.pdf;20180613_8f14d962-bc37-48b5-87a8-c96a962a95a5
d9bfac94-8d01-4883-8020-a0f3ccdb756b;200;e94d9750a0ef7e77feb8a9ad3df3474e;"""E94D9750A0EF7E77FEB8A9AD3DF3474E""";652384;application/pdf;20180614;Another Potential MuddyWater Campaign uses Powershell-based PRB Backdoor;Muddywater.pdf;https://samples.vx-underground.org/APTs/2018/2018.06.14 - Another Potential MuddyWater Campaign uses Powershell-based PRB Backdoor/Paper/Muddywater.pdf;20180614_d9bfac94-8d01-4883-8020-a0f3ccdb756b
798d14c2-8949-45d9-a67d-bc695eafbda4;200;dee4daf82299cd0312101c02779f5bf9;"""DEE4DAF82299CD0312101C02779F5BF9""";1290975;application/pdf;20180614;Miragefox - APT15;MirageFox - APT15.pdf;https://samples.vx-underground.org/APTs/2018/2018.06.14 - Miragefox - APT15/Paper/MirageFox - APT15.pdf;20180614_798d14c2-8949-45d9-a67d-bc695eafbda4
d6c12b10-011d-498a-ac73-5f6ddc3b2ab4;200;a657a53cd6f9a95073c6d48dc8a851ef;"""A657A53CD6F9A95073C6D48DC8A851EF""";1046032;application/pdf;20180619;Olympic Destroyer is still alive;olympic destroyer.pdf;https://samples.vx-underground.org/APTs/2018/2018.06.19 - Olympic Destroyer is still alive/Paper/olympic destroyer.pdf;20180619_d6c12b10-011d-498a-ac73-5f6ddc3b2ab4
22db3aed-7c45-4f73-9316-9dca22ddd95f;200;29c2a6adf7d51d36bb4b47761160b164;"""29C2A6ADF7D51D36BB4B47761160B164""";473598;application/pdf;20180620;Thrip;Thrip.pdf;https://samples.vx-underground.org/APTs/2018/2018.06.20 - Thrip/Paper/Thrip.pdf;20180620_22db3aed-7c45-4f73-9316-9dca22ddd95f
a6f332ec-d054-4202-932d-5e8d394e6d57;200;778231251301009eee811a918c83ffa0;"""778231251301009EEE811A918C83FFA0""";775968;application/pdf;20180622;Tick Group;Tick Group.pdf;https://samples.vx-underground.org/APTs/2018/2018.06.22 - Tick Group/Paper/Tick Group.pdf;20180622_a6f332ec-d054-4202-932d-5e8d394e6d57
99ad6e9b-1906-458c-bf67-f7fd0a3b1730;200;483f4a9dc245f94dbe2d01d83720dbcf;"""483F4A9DC245F94DBE2D01D83720DBCF""";1866073;application/pdf;20180623;Andariel Group, A Subgroup of Lazarus Threat Group;Andariel Group.pdf;https://samples.vx-underground.org/APTs/2018/2018.06.23 - Andariel Group, A Subgroup of Lazarus Threat Group/Paper/Andariel Group.pdf;20180623_99ad6e9b-1906-458c-bf67-f7fd0a3b1730
e7c29c93-b2fb-42a5-8058-035fc0b27a24;200;f11123afdeefb73a372ee028695a2596;"""F11123AFDEEFB73A372EE028695A2596""";980115;application/pdf;20180626;Rancor - Targeted Attacks in South East Asia Using PLAINTEE and DDKONG;Rancor.pdf;https://samples.vx-underground.org/APTs/2018/2018.06.26 - Rancor - Targeted Attacks in South East Asia Using PLAINTEE and DDKONG/Paper/Rancor.pdf;20180626_e7c29c93-b2fb-42a5-8058-035fc0b27a24
3899cd20-bb9c-4fc1-9236-443a6a387fa4;200;8293c4bdf7e6c4444a9b4843ecad3c74;"""8293C4BDF7E6C4444A9B4843ECAD3C74""";2675675;application/pdf;20180600;Operation Red Gambler;Operation Red Gambler.pdf;https://samples.vx-underground.org/APTs/2018/2018.06.xx - Operation Red Gambler/Paper/Operation Red Gambler.pdf;20180600_3899cd20-bb9c-4fc1-9236-443a6a387fa4
bfbca085-9be7-4b09-b624-59d4b0d42f45;200;c87a5bec1b5ce40f9a9df98b1ba2078a;"""C87A5BEC1B5CE40F9A9DF98B1BA2078A""";1114019;application/pdf;20180708;APT Attack In the Middle East - The Big Bang;Big bang.pdf;https://samples.vx-underground.org/APTs/2018/2018.07.08 - APT Attack In the Middle East - The Big Bang/Paper/Big bang.pdf;20180708_bfbca085-9be7-4b09-b624-59d4b0d42f45
c6c9de2b-d6a0-4416-8f1d-120ab38810e5;200;df2a420535d805104a11e47aea0885f2;"""DF2A420535D805104A11E47AEA0885F2""";622472;application/pdf;20180708;Hussarini – Targeted Cyber Attack in the Philippines;Hussarini.pdf;https://samples.vx-underground.org/APTs/2018/2018.07.08 - Hussarini – Targeted Cyber Attack in the Philippines/Paper/Hussarini.pdf;20180708_c6c9de2b-d6a0-4416-8f1d-120ab38810e5
e0b60f1f-b4ab-4eb0-8db9-9f8e272a387c;200;73390c2b5c3f7ada0cf5a9d782b5df73;"""73390C2B5C3F7ADA0CF5A9D782B5DF73""";477934;application/pdf;20180709;Certificates Stolen Taiwanese Tech;certificates stolen taiwanese tech.pdf;https://samples.vx-underground.org/APTs/2018/2018.07.09 - Certificates Stolen Taiwanese Tech/Paper/certificates stolen taiwanese tech.pdf;20180709_e0b60f1f-b4ab-4eb0-8db9-9f8e272a387c
f2ba2ed3-2294-4f91-8a99-f402aa091eca;200;8537571f45740a0ea98c3977a8336e34;"""8537571F45740A0EA98C3977A8336E34""";757777;application/pdf;20180712;Advanced Mobile Malware Campaign in India uses Malicious MDM;MDM - India.pdf;https://samples.vx-underground.org/APTs/2018/2018.07.12 - Advanced Mobile Malware Campaign in India uses Malicious MDM/Paper/MDM - India.pdf;20180712_f2ba2ed3-2294-4f91-8a99-f402aa091eca
213d0436-4a7e-4239-a0ab-b277b879f19d;200;58c5ce01fca9664d17400fe3dadb2aa5;"""58C5CE01FCA9664D17400FE3DADB2AA5""";923520;application/pdf;20180713;Operation Roman Holiday Hunting the Russian APT28 group;Operation Roman Holiday.pdf;https://samples.vx-underground.org/APTs/2018/2018.07.13 - Operation Roman Holiday Hunting the Russian APT28 group/Paper/Operation Roman Holiday.pdf;20180713_213d0436-4a7e-4239-a0ab-b277b879f19d
5f01ef11-20f4-467f-b7b0-fab018183b8a;200;0f3a8a8f9b2ad94882f04155a5104195;"""0F3A8A8F9B2AD94882F04155A5104195""";590090;application/pdf;20180716;New Andariel;New Andariel.pdf;https://samples.vx-underground.org/APTs/2018/2018.07.16 - New Andariel/Paper/New Andariel.pdf;20180716_5f01ef11-20f4-467f-b7b0-fab018183b8a
9bd6603f-733a-4216-9cf5-00dfb67e85ae;200;ff1b12f28a04df85bbb757256ed6017f;"""FF1B12F28A04DF85BBB757256ED6017F""";1827291;application/pdf;20180723;APT-27 Syria Malware Analysis Report;APT-27.pdf;https://samples.vx-underground.org/APTs/2018/2018.07.23 - APT-27 Syria Malware Analysis Report/Paper/APT-27.pdf;20180723_9bd6603f-733a-4216-9cf5-00dfb67e85ae
eac0e1d9-1b04-4393-882c-b87dd49a1c41;200;3880e8df3e2200bae5163216ab50e556;"""3880E8DF3E2200BAE5163216AB50E556""";348901;application/pdf;20180727;New Threat Actor Group DarkHydrus Targets Middle East Government;Dark Hydrus.pdf;https://samples.vx-underground.org/APTs/2018/2018.07.27 - New Threat Actor Group DarkHydrus Targets Middle East Government/Paper/Dark Hydrus.pdf;20180727_eac0e1d9-1b04-4393-882c-b87dd49a1c41
0dd3773a-a70f-404b-bd09-f36b1f5dcffe;200;4c12af664856f295b9e55e16ee1258f0;"""4C12AF664856F295B9E55E16EE1258F0""";2116451;application/pdf;20180731;APT SideWinder - Malicious document targets Vietnamese officials;APT Side Winder.pdf;https://samples.vx-underground.org/APTs/2018/2018.07.31 - APT SideWinder - Malicious document targets Vietnamese officials/Paper/APT Side Winder.pdf;20180731_0dd3773a-a70f-404b-bd09-f36b1f5dcffe
84152a5c-c5e8-4211-a304-1a15951e5fa0;200;7b756d97d061d7a9be29164b19493a37;"""7B756D97D061D7A9BE29164B19493A37""";1755451;application/pdf;20180731;Bisonal Malware Used in Attacks Against Russia and South Korea;Bisonal Malware.pdf;https://samples.vx-underground.org/APTs/2018/2018.07.31 - Bisonal Malware Used in Attacks Against Russia and South Korea/Paper/Bisonal Malware.pdf;20180731_84152a5c-c5e8-4211-a304-1a15951e5fa0
4660c94b-3b29-421a-8543-6130ace203ae;200;f4dab6a328310f8742505156e7ccb68b;"""F4DAB6A328310F8742505156E7CCB68B""";1974103;application/pdf;20180801;Malicious Document Targets Vietnamese Officials;Malicious document targets Vietnamese officials.pdf;https://samples.vx-underground.org/APTs/2018/2018.08.01 - Malicious Document Targets Vietnamese Officials/Paper/Malicious document targets Vietnamese officials.pdf;20180801_4660c94b-3b29-421a-8543-6130ace203ae
10fb77bf-c860-4d7d-ab46-68f05f638922;200;17640a795cafe944bd19c5a522790c2f;"""17640A795CAFE944BD19C5A522790C2F""";1563882;application/pdf;20180802;Goblin Panda against the Bears;Goblin Panda.pdf;https://samples.vx-underground.org/APTs/2018/2018.08.02 - Goblin Panda against the Bears/Paper/Goblin Panda.pdf;20180802_10fb77bf-c860-4d7d-ab46-68f05f638922
f4a943ac-3614-420d-844c-2751fd90ee80;200;1ad344fa65d128945eca331e6dc00f1d;"""1AD344FA65D128945ECA331E6DC00F1D""";1335150;application/pdf;20180802;Goldfin - A Persistent Campaign Targeting CIS Countries with SOCKSBOT;Goldfin.pdf;https://samples.vx-underground.org/APTs/2018/2018.08.02 - Goldfin - A Persistent Campaign Targeting CIS Countries with SOCKSBOT/Paper/Goldfin.pdf;20180802_f4a943ac-3614-420d-844c-2751fd90ee80
05ca0e68-a2a8-47f2-85f2-f5468eacc82f;200;2460eb6b14b15214b0fcbee92710471e;"""2460EB6B14B15214B0FCBEE92710471E""";1354031;application/pdf;20180802;Gorgon Group - Slithering Between Nation State and Cybercrime;Gorgon Group.pdf;https://samples.vx-underground.org/APTs/2018/2018.08.02 - Gorgon Group - Slithering Between Nation State and Cybercrime/Paper/Gorgon Group.pdf;20180802_05ca0e68-a2a8-47f2-85f2-f5468eacc82f
1b2e5d25-a8ca-4762-a2f2-333e2d683f23;200;ca4565a4877eed785d3bed0c7c1c9971;"""CA4565A4877EED785D3BED0C7C1C9971""";2499074;application/pdf;20180809;North Korea Malware Families;North Korea Malware Families.pdf;https://samples.vx-underground.org/APTs/2018/2018.08.09 - North Korea Malware Families/Paper/North Korea Malware Families.pdf;20180809_1b2e5d25-a8ca-4762-a2f2-333e2d683f23
d4519843-7e65-443e-b18e-6a17e7bf1c72;200;f2c32f621df67b6cf5a306f7a3fbb1aa;"""F2C32F621DF67B6CF5A306F7A3FBB1AA""";7556793;application/pdf;20180816;Chinese Cyberrespionage Tshinghua University;Chinese Cyberrespionage Tshinghua University.pdf;https://samples.vx-underground.org/APTs/2018/2018.08.16 - Chinese Cyberrespionage Tshinghua University/Paper/Chinese Cyberrespionage Tshinghua University.pdf;20180816_d4519843-7e65-443e-b18e-6a17e7bf1c72
67c724f0-b945-4790-9b81-2db55b305cc8;200;b0ce8d1c7a9e5aed2fa77453405559ae;"""B0CE8D1C7A9E5AED2FA77453405559AE""";775396;application/pdf;20180821;Supply Chain Attack Operation Red Signature Targets South Korean Organizations;Operation Red Signature.pdf;https://samples.vx-underground.org/APTs/2018/2018.08.21 - Supply Chain Attack Operation Red Signature Targets South Korean Organizations/Paper/Operation Red Signature.pdf;20180821_67c724f0-b945-4790-9b81-2db55b305cc8
96b422c6-6060-4648-adab-082005bf892b;200;c5015c07f1dfdf29e9638da275dcaf47;"""C5015C07F1DFDF29E9638DA275DCAF47""";1032520;application/pdf;20180821;Turla Outlook Backdoor;Turla Outlook Backdoor.pdf;https://samples.vx-underground.org/APTs/2018/2018.08.21 - Turla Outlook Backdoor/Paper/Turla Outlook Backdoor.pdf;20180821_96b422c6-6060-4648-adab-082005bf892b
eba5f750-39f5-444f-b0aa-b32b63981001;200;df0bf8ff3ad177fd8038e59d99e18360;"""DF0BF8FF3AD177FD8038E59D99E18360""";5028782;application/pdf;20180823;Operation Applejeus;Operation AppleJeus.pdf;https://samples.vx-underground.org/APTs/2018/2018.08.23 - Operation Applejeus/Paper/Operation AppleJeus.pdf;20180823_eba5f750-39f5-444f-b0aa-b32b63981001
aec9b627-4fca-4462-b447-ff28839ff38e;200;5a7501a6a3c88c3a4503b64cd5dd2ba1;"""5A7501A6A3C88C3A4503B64CD5DD2BA1""";1660917;application/pdf;20180828;CeidPageLock - A Chinese RootKit;CeidPageLock.pdf;https://samples.vx-underground.org/APTs/2018/2018.08.28 - CeidPageLock - A Chinese RootKit/Paper/CeidPageLock.pdf;20180828_aec9b627-4fca-4462-b447-ff28839ff38e
6933266b-cb74-4969-bcb8-754a34e790ac;200;53c12f0ba449626bffeb5bb2cd5ed384;"""53C12F0BA449626BFFEB5BB2CD5ED384""";465176;application/pdf;20180829;The Urpage Connection to Bahamut, Confucius and Patchwork;Bahamut Confucius and Patchwork.pdf;https://samples.vx-underground.org/APTs/2018/2018.08.29 - The Urpage Connection to Bahamut, Confucius and Patchwork/Paper/Bahamut Confucius and Patchwork.pdf;20180829_6933266b-cb74-4969-bcb8-754a34e790ac
6fd4d9b1-ca51-4b8f-a706-a7e40414b0f4;200;0e4b6928294842483fbc1647b14c2319;"""0E4B6928294842483FBC1647B14C2319""";366000;application/pdf;20180829;The Urpage Connection to Bahamut, Confucius and Patchwork;The Urpage Connection to Bahamut Confucius and Patchwork.pdf;https://samples.vx-underground.org/APTs/2018/2018.08.29 - The Urpage Connection to Bahamut, Confucius and Patchwork/Paper/The Urpage Connection to Bahamut Confucius and Patchwork.pdf;20180829_6fd4d9b1-ca51-4b8f-a706-a7e40414b0f4
3bbe2963-1041-428f-8915-4881b8f93d69;200;fe7fa3f3addedc4b685a4ef87902f984;"""FE7FA3F3ADDEDC4B685A4EF87902F984""";225922;application/pdf;20180830;Cobalt Group - Double the Infection, Double the Fun;Cobalt Group.pdf;https://samples.vx-underground.org/APTs/2018/2018.08.30 - Cobalt Group - Double the Infection, Double the Fun/Paper/Cobalt Group.pdf;20180830_3bbe2963-1041-428f-8915-4881b8f93d69
2df2c2d4-37cd-45a3-a686-761cc09b9c2a;200;a043118ae698ce664942e5ff0bcfe29a;"""A043118AE698CE664942E5FF0BCFE29A""";2560932;application/pdf;20180830;In The Trails of Windshift APT;WindShift APT.pdf;https://samples.vx-underground.org/APTs/2018/2018.08.30 - In The Trails of Windshift APT/Paper/WindShift APT.pdf;20180830_2df2c2d4-37cd-45a3-a686-761cc09b9c2a
9fecf648-7e2f-425b-891c-e59cb307726c;200;154f0d4e6a0c02d4e5cb83df67414ca5;"""154F0D4E6A0C02D4E5CB83DF67414CA5""";317277;application/pdf;20180830;Reversing malware in a custom format - Hidden Bee elements;Hidden Bee.pdf;https://samples.vx-underground.org/APTs/2018/2018.08.30 - Reversing malware in a custom format - Hidden Bee elements/Paper/Hidden Bee.pdf;20180830_9fecf648-7e2f-425b-891c-e59cb307726c
